Time_Index,Demand_MW_MG,Demand_MW_SP,Demand_MW_GO,Demand_MW_RJ,Demand_MW_ES,Demand_MW_RO,Demand_MW_MS,Demand_MW_MT,Demand_MW_AC,Demand_MW_DF,Demand_MW_PA,Demand_MW_TO,Demand_MW_MA,Demand_MW_AP,Demand_MW_AM,Demand_MW_RR,Demand_MW_SC,Demand_MW_PR,Demand_MW_RS,Demand_MW_PI,Demand_MW_CE,Demand_MW_RN,Demand_MW_PB,Demand_MW_PE,Demand_MW_AL,Demand_MW_SE,Demand_MW_BA,Demand_MW_ARG,Demand_MW_URY,Demand_MW_VEN,Demand_MW_PRY
574,9760.63,20680.55,3243.74,7318.7,1809.08,685.55,1181.35,1549.2,281.01,1154.19,2211.33,489.18,2079.32,168.79,832.2,135.19,3453.01,5419.92,5433.07,741.3,2124.79,841.19,944.93,2141.01,660.67,523.59,3490.52,0.0,0.0,0.0,0.0
575,9776.8,20714.83,3249.11,7330.84,1812.07,686.69,1183.31,1551.77,281.47,1156.1,2247.96,497.29,2113.76,171.58,845.98,137.43,3507.8,5505.92,5519.28,793.33,2273.94,900.24,1011.26,2291.29,707.04,560.35,3735.54,0.0,0.0,0.0,0.0
576,9460.22,20044.05,3143.9,7093.45,1753.4,664.45,1144.99,1501.52,272.36,1118.66,2274.87,503.24,2139.07,173.64,856.11,139.08,3431.05,5385.44,5398.51,797.73,2286.54,905.23,1016.87,2303.99,710.96,563.45,3756.23,0.0,0.0,0.0,0.0
577,8953.18,18969.76,2975.4,6713.27,1659.42,628.84,1083.63,1421.04,257.76,1058.71,2253.94,498.61,2119.38,172.04,848.23,137.8,3205.37,5031.21,5043.42,770.78,2209.28,874.64,982.51,2226.14,686.94,544.41,3629.31,0.0,0.0,0.0,0.0
578,8471.95,17950.13,2815.47,6352.43,1570.23,595.04,1025.38,1344.66,243.91,1001.8,2201.98,487.12,2070.53,168.07,828.68,134.62,2992.48,4697.06,4708.46,744.53,2134.05,844.86,949.05,2150.34,663.55,525.87,3505.74,0.0,0.0,0.0,0.0
579,8201.64,17377.41,2725.64,6149.75,1520.13,576.06,992.66,1301.76,236.12,969.84,2157.5,477.28,2028.7,164.68,811.94,131.9,2831.01,4443.6,4454.39,722.49,2070.87,819.85,920.96,2086.68,643.9,510.31,3401.95,0.0,0.0,0.0,0.0
580,8050.92,17058.07,2675.55,6036.73,1492.19,565.47,974.42,1277.84,231.79,952.01,2116.38,468.18,1990.04,161.54,796.47,129.39,2740.25,4301.15,4311.6,705.75,2022.89,800.85,899.62,2038.32,628.98,498.48,3323.12,0.0,0.0,0.0,0.0
581,8004.64,16960.01,2660.17,6002.03,1483.61,562.22,968.82,1270.49,230.45,946.54,2051.72,453.87,1929.24,156.61,772.13,125.43,2715.87,4262.89,4273.24,695.92,1994.72,789.7,887.09,2009.95,620.22,491.54,3276.85,0.0,0.0,0.0,0.0
582,8066.89,17091.91,2680.86,6048.71,1495.15,566.59,976.36,1280.37,232.25,953.9,2003.87,443.29,1884.25,152.95,754.12,122.51,2768.97,4346.24,4356.79,689.13,1975.27,782.0,878.44,1990.34,614.18,486.75,3244.89,0.0,0.0,0.0,0.0
583,8271.88,17526.23,2748.98,6202.41,1533.14,580.99,1001.17,1312.91,238.15,978.14,1969.11,435.6,1851.56,150.3,741.04,120.38,2918.14,4580.37,4591.49,658.04,1886.15,746.72,838.81,1900.54,586.46,464.79,3098.49,0.0,0.0,0.0,0.0
584,8452.9,17909.78,2809.14,6338.15,1566.7,593.7,1023.08,1341.64,243.36,999.55,1899.96,420.3,1786.54,145.02,715.02,116.16,3090.96,4851.63,4863.41,640.72,1836.49,727.06,816.72,1850.51,571.03,452.55,3016.92,0.0,0.0,0.0,0.0
585,9050.04,19174.98,3007.59,6785.89,1677.37,635.64,1095.35,1436.42,260.55,1070.16,1893.61,418.9,1780.56,144.54,712.63,115.77,3450.36,5415.75,5428.9,695.02,1992.13,788.67,885.94,2007.33,619.42,490.9,3272.59,0.0,0.0,0.0,0.0
586,9473.12,20071.38,3148.19,7103.12,1755.79,665.36,1146.55,1503.57,272.73,1120.19,2003.5,443.21,1883.9,152.93,753.98,122.49,3600.97,5652.15,5665.88,757.07,2170.0,859.09,965.04,2186.56,674.72,534.73,3564.79,0.0,0.0,0.0,0.0
587,9712.91,20579.46,3227.88,7282.93,1800.23,682.2,1175.58,1541.63,279.63,1148.54,2078.26,459.75,1954.19,158.63,782.12,127.06,3716.83,5834.01,5848.17,789.13,2261.9,895.47,1005.91,2279.16,703.3,557.38,3715.75,0.0,0.0,0.0,0.0
588,9687.32,20525.22,3219.37,7263.73,1795.49,680.4,1172.48,1537.57,278.9,1145.52,2125.35,470.16,1998.48,162.23,799.84,129.94,3719.48,5838.17,5852.35,809.11,2319.15,918.14,1031.37,2336.85,721.1,571.49,3809.8,0.0,0.0,0.0,0.0
589,9667.86,20484.0,3212.91,7249.15,1791.88,679.04,1170.12,1534.48,278.34,1143.22,2108.53,466.44,1982.66,160.94,793.51,128.91,3502.73,5497.96,5511.31,804.58,2306.18,913.0,1025.6,2323.78,717.07,568.29,3788.5,0.0,0.0,0.0,0.0
590,9903.77,20983.84,3291.31,7426.03,1835.61,695.61,1198.68,1571.92,285.13,1171.11,2103.3,465.29,1977.74,160.54,791.54,128.59,3776.93,5928.34,5942.73,786.68,2254.86,892.69,1002.78,2272.06,701.11,555.64,3704.19,0.0,0.0,0.0,0.0
591,10026.23,21243.3,3332.0,7517.86,1858.3,704.21,1213.5,1591.36,288.65,1185.59,2176.19,481.41,2046.28,166.11,818.97,133.04,3920.3,6153.38,6168.32,810.92,2324.34,920.19,1033.68,2342.08,722.71,572.76,3818.33,0.0,0.0,0.0,0.0
592,9948.0,21077.55,3306.01,7459.2,1843.8,698.71,1204.03,1578.94,286.4,1176.34,2245.71,496.79,2111.65,171.41,845.14,137.29,3918.13,6149.97,6164.9,825.27,2365.47,936.48,1051.97,2383.52,735.5,582.9,3885.9,0.0,0.0,0.0,0.0
593,9582.88,20303.94,3184.67,7185.43,1776.13,673.07,1159.84,1520.99,275.89,1133.17,2241.98,495.96,2108.14,171.13,843.73,137.07,3821.34,5998.05,6012.61,812.53,2328.97,922.03,1035.74,2346.74,724.15,573.91,3825.94,0.0,0.0,0.0,0.0
594,9058.03,19191.9,3010.24,6791.88,1678.85,636.21,1096.32,1437.69,260.78,1071.1,2177.69,481.74,2047.68,166.22,819.54,133.13,3587.21,5630.56,5644.23,767.8,2200.76,871.27,978.72,2217.55,684.29,542.31,3615.31,0.0,0.0,0.0,0.0
595,8578.02,18174.88,2850.72,6431.97,1589.89,602.49,1038.22,1361.5,246.96,1014.34,2036.02,450.4,1914.47,155.41,766.22,124.47,3307.47,5191.47,5204.07,694.24,1989.91,787.79,884.95,2005.09,618.73,490.35,3268.94,0.0,0.0,0.0,0.0
596,8505.53,18021.29,2826.63,6377.61,1576.45,597.4,1029.45,1349.99,244.87,1005.77,1986.68,439.49,1868.08,151.64,747.65,121.46,3078.17,4831.55,4843.28,717.9,2057.72,814.64,915.11,2073.42,639.81,507.06,3380.34,0.0,0.0,0.0,0.0
597,8817.41,18682.09,2930.28,6611.46,1634.26,619.31,1067.19,1399.5,253.85,1042.65,2108.16,466.36,1982.31,160.91,793.37,128.88,3205.85,5031.97,5044.18,736.9,2112.19,836.21,939.33,2128.31,656.75,520.49,3469.82,0.0,0.0,0.0,0.0
598,8905.67,18869.09,2959.61,6677.64,1650.61,625.5,1077.88,1413.5,256.39,1053.09,2145.17,474.55,2017.11,163.74,807.3,131.15,3372.88,5294.14,5306.99,729.6,2091.25,827.92,930.02,2107.21,650.24,515.33,3435.43,0.0,0.0,0.0,0.0
599,8812.09,18670.81,2928.51,6607.47,1633.27,618.93,1066.55,1398.65,253.7,1042.02,2150.02,475.62,2021.67,164.11,809.13,131.44,3424.77,5375.59,5388.64,770.19,2207.61,873.98,981.77,2224.46,686.42,544.0,3626.57,0.0,0.0,0.0,0.0
600,8482.19,17971.83,2818.87,6360.11,1572.12,595.76,1026.62,1346.29,244.2,1003.01,2177.31,481.66,2047.33,166.19,819.39,133.11,3360.81,5275.19,5288.0,778.6,2231.7,883.52,992.48,2248.73,693.91,549.94,3666.14,0.0,0.0,0.0,0.0
601,8057.06,17071.09,2677.59,6041.34,1493.33,565.9,975.17,1278.81,231.96,952.74,2185.16,483.39,2054.71,166.79,822.35,133.59,3178.33,4988.78,5000.89,767.48,2199.83,870.9,978.31,2216.62,684.0,542.08,3613.79,0.0,0.0,0.0,0.0
602,7654.06,16217.21,2543.66,5739.16,1418.64,537.6,926.39,1214.85,220.36,905.09,2171.7,480.42,2042.06,165.76,817.28,132.77,2959.17,4644.78,4656.05,744.79,2134.8,845.15,949.38,2151.09,663.78,526.06,3506.96,0.0,0.0,0.0,0.0
603,7370.64,15616.71,2449.48,5526.65,1366.11,517.69,892.09,1169.86,212.2,871.57,2141.8,473.8,2013.94,163.48,806.03,130.94,2799.87,4394.73,4405.4,731.54,2096.81,830.12,932.49,2112.81,651.97,516.7,3444.56,0.0,0.0,0.0,0.0
604,7223.2,15304.32,2400.48,5416.09,1338.78,507.33,874.24,1146.46,207.96,854.14,2097.32,463.96,1972.12,160.09,789.29,128.22,2714.18,4260.24,4270.58,715.9,2051.98,812.37,912.55,2067.64,638.03,505.65,3370.9,0.0,0.0,0.0,0.0
605,7141.9,15132.07,2373.46,5355.13,1323.71,501.62,864.4,1133.56,205.62,844.52,2056.95,455.03,1934.16,157.0,774.1,125.75,2648.29,4156.81,4166.9,701.74,2011.4,796.3,894.51,2026.75,625.41,495.65,3304.24,0.0,0.0,0.0,0.0
606,7154.39,15158.54,2377.61,5364.5,1326.03,502.5,865.91,1135.54,205.97,846.0,2022.19,447.34,1901.47,154.35,761.02,123.63,2629.46,4127.26,4137.28,695.21,1992.69,788.89,886.19,2007.89,619.59,491.04,3273.5,0.0,0.0,0.0,0.0
607,7159.92,15170.25,2379.45,5368.65,1327.05,502.89,866.58,1136.42,206.13,846.66,1980.7,438.16,1862.46,151.18,745.4,121.09,2627.77,4124.61,4134.62,656.3,1881.15,744.74,836.58,1895.5,584.91,463.55,3090.27,0.0,0.0,0.0,0.0
608,7178.76,15210.17,2385.71,5382.77,1330.54,504.21,868.86,1139.41,206.68,848.88,1895.1,419.23,1781.97,144.65,713.19,115.86,2605.81,4090.13,4100.06,627.98,1799.99,712.61,800.49,1813.73,559.68,443.56,2956.96,0.0,0.0,0.0,0.0
609,7572.14,16043.65,2516.44,5677.74,1403.45,531.84,916.48,1201.85,218.0,895.4,1843.89,407.9,1733.82,140.74,693.92,112.73,2761.01,4333.73,4344.26,649.64,1862.06,737.18,828.09,1876.27,578.98,458.85,3058.92,0.0,0.0,0.0,0.0
610,7940.13,16823.34,2638.74,5953.66,1471.66,557.69,961.01,1260.25,228.6,938.91,1881.27,416.17,1768.97,143.6,707.99,115.01,2832.45,4445.88,4456.67,682.73,1956.93,774.74,870.28,1971.86,608.47,482.23,3214.76,0.0,0.0,0.0,0.0
611,8113.17,17189.97,2696.24,6083.41,1503.73,569.84,981.96,1287.72,233.58,959.38,1922.76,425.35,1807.98,146.76,723.6,117.55,2964.48,4653.11,4664.41,698.7,2002.69,792.85,890.63,2017.97,622.7,493.5,3289.94,0.0,0.0,0.0,0.0
612,8124.64,17214.27,2700.05,6092.01,1505.86,570.65,983.35,1289.54,233.91,960.73,1939.96,429.15,1824.15,148.07,730.07,118.6,3030.62,4756.92,4768.47,703.16,2015.48,797.92,896.32,2030.86,626.68,496.65,3310.94,0.0,0.0,0.0,0.0
613,8144.3,17255.92,2706.59,6106.75,1509.5,572.03,985.72,1292.66,234.47,963.06,1944.44,430.14,1828.36,148.42,731.76,118.88,2950.97,4631.89,4643.14,695.86,1994.54,789.63,887.01,2009.76,620.17,491.49,3276.55,0.0,0.0,0.0,0.0
614,8156.38,17281.52,2710.6,6115.81,1511.74,572.88,987.19,1294.58,234.82,964.49,1925.75,426.01,1810.79,146.99,724.72,117.73,2984.52,4684.56,4695.93,686.61,1968.04,779.14,875.23,1983.06,611.93,484.97,3233.02,0.0,0.0,0.0,0.0
615,8147.99,17263.73,2707.81,6109.52,1510.18,572.29,986.17,1293.24,234.58,963.49,1947.81,430.89,1831.53,148.67,733.02,119.08,3041.96,4774.72,4786.32,686.68,1968.23,779.21,875.31,1983.25,611.99,485.01,3233.33,0.0,0.0,0.0,0.0
616,8119.93,17204.29,2698.49,6088.48,1504.98,570.32,982.78,1288.79,233.77,960.18,1954.91,432.46,1838.21,149.22,735.7,119.52,3028.2,4753.13,4764.67,684.42,1961.74,776.64,872.42,1976.72,609.97,483.41,3222.67,0.0,0.0,0.0,0.0
617,8086.14,17132.7,2687.26,6063.14,1498.72,567.94,978.69,1283.43,232.8,956.18,1962.01,434.03,1844.88,149.76,738.37,119.95,2993.45,4698.57,4709.98,674.91,1934.51,765.86,860.31,1949.27,601.5,476.7,3177.93,0.0,0.0,0.0,0.0
618,8066.07,17090.18,2680.59,6048.1,1495.0,566.53,976.26,1280.24,232.22,953.81,1921.64,425.1,1806.92,146.68,723.18,117.48,2957.97,4642.88,4654.15,663.86,1902.83,753.32,846.22,1917.35,591.65,468.89,3125.88,0.0,0.0,0.0,0.0
619,8037.81,17030.3,2671.2,6026.91,1489.76,564.55,972.84,1275.76,231.41,950.47,1922.39,425.26,1807.63,146.73,723.46,117.53,2941.55,4617.12,4628.33,661.4,1895.78,750.53,843.09,1910.25,589.46,467.16,3114.32,0.0,0.0,0.0,0.0
620,8139.18,17245.07,2704.88,6102.91,1508.55,571.67,985.1,1291.85,234.33,962.45,2033.03,449.74,1911.66,155.18,765.1,124.29,2926.1,4592.87,4604.02,751.0,2152.58,852.2,957.29,2169.01,669.31,530.44,3536.18,0.0,0.0,0.0,0.0
621,8708.67,18451.7,2894.14,6529.93,1614.1,611.67,1054.03,1382.24,250.72,1029.79,2174.32,481.0,2044.52,165.96,818.27,132.93,3083.24,4839.51,4851.26,772.52,2214.28,876.62,984.73,2231.18,688.49,545.64,3637.53,0.0,0.0,0.0,0.0
622,8647.03,18321.1,2873.66,6483.71,1602.68,607.34,1046.57,1372.45,248.95,1022.5,2173.95,480.91,2044.17,165.94,818.13,132.91,3213.09,5043.33,5055.58,759.2,2176.11,861.51,967.76,2192.72,676.62,536.24,3574.83,0.0,0.0,0.0,0.0
623,8292.36,17569.62,2755.79,6217.77,1536.94,582.43,1003.64,1316.16,238.74,980.56,2120.5,469.09,1993.91,161.86,798.01,129.64,3091.44,4852.39,4864.17,752.55,2157.03,853.96,959.27,2173.49,670.69,531.54,3543.48,0.0,0.0,0.0,0.0
624,7987.44,16923.57,2654.46,5989.13,1480.43,561.01,966.74,1267.76,229.96,944.51,2094.33,463.3,1969.3,159.86,788.17,128.04,2991.76,4695.92,4707.32,742.53,2128.31,842.59,946.5,2144.55,661.76,524.46,3496.3,0.0,0.0,0.0,0.0
625,7626.21,16158.2,2534.41,5718.28,1413.47,535.64,923.02,1210.43,219.56,901.79,2077.88,459.66,1953.84,158.6,781.98,127.03,2841.38,4459.89,4470.72,726.63,2082.73,824.54,926.23,2098.63,647.59,513.23,3421.43,0.0,0.0,0.0,0.0
626,7258.42,15378.95,2412.18,5442.5,1345.31,509.81,878.5,1152.05,208.97,858.3,2045.74,452.55,1923.61,156.15,769.88,125.07,2683.53,4212.12,4222.35,707.56,2028.07,802.9,901.92,2043.55,630.59,499.76,3331.64,0.0,0.0,0.0,0.0
627,6984.43,14798.41,2321.13,5237.06,1294.52,490.56,845.34,1108.56,201.08,825.9,2000.51,442.55,1881.09,152.7,752.86,122.3,2539.43,3985.95,3995.62,688.04,1972.12,780.75,877.04,1987.17,613.2,485.97,3239.72,0.0,0.0,0.0,0.0
628,6814.05,14437.42,2264.5,5109.3,1262.94,478.6,824.72,1081.52,196.18,805.76,1978.08,437.59,1860.0,150.98,744.42,120.93,2440.71,3830.99,3840.29,674.33,1932.84,765.2,859.57,1947.59,600.98,476.29,3175.19,0.0,0.0,0.0,0.0
629,6702.85,14201.83,2227.55,5025.93,1242.34,470.79,811.26,1063.87,192.97,792.61,1952.67,431.96,1836.1,149.04,734.85,119.38,2357.92,3701.05,3710.03,662.05,1897.64,751.26,843.92,1912.12,590.04,467.62,3117.36,0.0,0.0,0.0,0.0
630,6632.61,14053.0,2204.21,4973.26,1229.32,465.85,802.76,1052.73,190.95,784.3,1921.64,425.1,1806.92,146.68,723.18,117.48,2316.41,3635.88,3644.71,653.39,1872.81,741.44,832.87,1887.1,582.32,461.5,3076.58,0.0,0.0,0.0,0.0
631,6523.88,13822.61,2168.07,4891.73,1209.16,458.22,789.6,1035.47,187.82,771.44,1884.64,416.91,1772.13,143.85,709.25,115.22,2252.45,3535.49,3544.07,610.4,1749.6,692.66,778.08,1762.95,544.01,431.14,2874.17,0.0,0.0,0.0,0.0
632,6368.24,13492.86,2116.35,4775.03,1180.32,447.28,770.76,1010.76,183.34,753.04,1784.83,394.84,1678.28,136.23,671.69,109.12,2157.35,3386.22,3394.44,569.48,1632.32,646.23,725.92,1644.77,507.54,402.24,2681.5,0.0,0.0,0.0,0.0
633,6557.26,13893.34,2179.16,4916.76,1215.35,460.56,793.64,1040.76,188.78,775.39,1711.57,378.63,1609.4,130.64,644.12,104.64,2243.76,3521.85,3530.4,571.81,1638.99,648.87,728.89,1651.49,509.61,403.88,2692.46,0.0,0.0,0.0,0.0
634,6755.48,14313.33,2245.04,5065.39,1252.09,474.48,817.63,1072.23,194.49,798.83,1695.13,374.99,1593.93,129.39,637.93,103.63,2332.1,3660.51,3669.39,575.5,1649.55,653.05,733.58,1662.14,512.9,406.48,2709.81,0.0,0.0,0.0,0.0
635,6928.52,14679.96,2302.55,5195.14,1284.16,486.64,838.58,1099.69,199.47,819.29,1685.03,372.76,1584.44,128.62,634.13,103.02,2435.4,3822.66,3831.94,582.93,1670.85,661.48,743.06,1683.61,519.52,411.73,2744.81,0.0,0.0,0.0,0.0
636,7053.03,14943.76,2343.92,5288.5,1307.24,495.38,853.65,1119.45,203.06,834.01,1679.43,371.52,1579.17,128.19,632.02,102.67,2509.02,3938.21,3947.77,586.61,1681.42,665.66,747.76,1694.25,522.81,414.33,2762.16,0.0,0.0,0.0,0.0
637,7117.53,15080.44,2365.36,5336.86,1319.19,499.91,861.45,1129.69,204.91,841.64,1684.29,372.59,1583.74,128.56,633.85,102.97,2488.75,3906.39,3915.87,589.46,1689.57,668.89,751.38,1702.46,525.34,416.34,2775.55,0.0,0.0,0.0,0.0
638,7123.47,15093.02,2367.33,5341.32,1320.29,500.33,862.17,1130.63,205.08,842.34,1699.24,375.9,1597.8,129.7,639.48,103.88,2520.12,3955.64,3965.24,590.69,1693.09,670.28,752.95,1706.01,526.44,417.21,2781.34,0.0,0.0,0.0,0.0
639,7118.15,15081.74,2365.57,5337.32,1319.31,499.95,861.53,1129.79,204.93,841.72,1732.5,383.26,1629.08,132.24,652.0,105.92,2566.95,4029.13,4038.92,591.27,1694.76,670.94,753.69,1707.69,526.95,417.62,2784.08,0.0,0.0,0.0,0.0
640,7204.36,15264.4,2394.22,5401.97,1335.29,506.01,871.96,1143.47,207.41,851.91,1765.4,390.54,1660.01,134.75,664.38,107.93,2588.19,4062.47,4072.34,594.89,1705.13,675.05,758.3,1718.14,530.18,420.18,2801.12,0.0,0.0,0.0,0.0
641,7337.88,15547.29,2438.59,5502.08,1360.03,515.39,888.12,1164.66,211.26,867.7,1797.54,397.65,1690.24,137.2,676.48,109.89,2602.19,4084.45,4094.36,595.15,1705.87,675.35,758.63,1718.89,530.41,420.36,2802.34,0.0,0.0,0.0,0.0
642,7529.96,15954.28,2502.42,5646.11,1395.63,528.88,911.37,1195.15,216.79,890.41,1788.2,395.58,1681.45,136.49,672.96,109.32,2631.15,4129.91,4139.94,592.63,1698.65,672.49,755.42,1711.61,528.16,418.58,2790.47,0.0,0.0,0.0,0.0
643,7606.55,16116.55,2527.87,5703.54,1409.83,534.26,920.64,1207.31,218.99,899.47,1777.36,393.18,1671.26,135.66,668.88,108.66,2678.46,4204.17,4214.37,598.7,1716.06,679.38,763.17,1729.16,533.58,422.87,2819.08,0.0,0.0,0.0,0.0
644,7686.21,16285.33,2554.35,5763.27,1424.59,539.85,930.28,1219.95,221.29,908.89,1865.95,412.78,1754.55,142.43,702.22,114.08,2693.91,4228.41,4238.68,694.5,1990.65,788.09,885.28,2005.84,618.96,490.54,3270.16,0.0,0.0,0.0,0.0
645,8423.21,17846.87,2799.27,6315.88,1561.19,591.62,1019.48,1336.93,242.5,996.04,1994.16,441.14,1875.11,152.21,750.47,121.91,2937.45,4610.68,4621.87,723.2,2072.91,820.65,921.86,2088.73,644.54,510.81,3405.3,0.0,0.0,0.0,0.0
646,8537.89,18089.84,2837.39,6401.87,1582.45,599.67,1033.36,1355.13,245.81,1009.6,2000.51,442.55,1881.09,152.7,752.86,122.3,3189.68,5006.58,5018.74,714.09,2046.79,810.31,910.25,2062.41,636.41,504.37,3362.38,0.0,0.0,0.0,0.0
647,8515.98,18043.42,2830.1,6385.44,1578.39,598.13,1030.71,1351.65,245.17,1007.01,2040.51,451.39,1918.69,155.75,767.91,124.75,3250.99,5102.81,5115.2,726.37,2081.99,824.25,925.9,2097.88,647.36,513.04,3420.21,0.0,0.0,0.0,0.0
648,8201.64,17377.41,2725.64,6149.75,1520.13,576.06,992.66,1301.76,236.12,969.84,2067.79,457.43,1944.35,157.83,778.18,126.42,3164.09,4966.42,4978.48,731.99,2098.11,830.63,933.07,2114.12,652.37,517.02,3446.69,0.0,0.0,0.0,0.0
649,7786.34,16497.5,2587.63,5838.35,1443.15,546.89,942.4,1235.84,224.17,920.73,2081.25,460.41,1957.0,158.86,783.24,127.24,2993.69,4698.95,4710.36,711.44,2039.19,807.31,906.87,2054.75,634.05,502.5,3349.9,0.0,0.0,0.0,0.0
650,7394.19,15666.61,2457.3,5544.31,1370.47,519.34,894.94,1173.6,212.88,874.36,2047.23,452.88,1925.02,156.26,770.44,125.16,2833.42,4447.39,4458.19,689.52,1976.38,782.44,878.93,1991.46,614.52,487.02,3246.72,0.0,0.0,0.0,0.0
651,7192.48,15239.24,2390.27,5393.06,1333.09,505.18,870.52,1141.59,207.07,850.51,1996.4,441.64,1877.22,152.38,751.31,122.05,2726.49,4279.56,4289.95,673.68,1930.99,764.47,858.75,1945.72,600.41,475.83,3172.15,0.0,0.0,0.0,0.0
652,7079.44,14999.73,2352.7,5308.3,1312.13,497.24,856.84,1123.65,203.82,837.14,1975.84,437.09,1857.89,150.81,743.57,120.79,2657.7,4171.58,4181.71,660.3,1892.63,749.28,841.69,1907.08,588.48,466.38,3109.14,0.0,0.0,0.0,0.0
653,7047.09,14931.18,2341.95,5284.04,1306.14,494.96,852.93,1118.51,202.89,833.31,1936.22,428.32,1820.63,147.79,728.66,118.37,2633.81,4134.08,4144.11,648.28,1858.17,735.64,826.36,1872.35,577.77,457.89,3052.53,0.0,0.0,0.0,0.0
654,7246.54,15353.78,2408.24,5433.6,1343.11,508.97,877.07,1150.17,208.63,856.9,1911.92,422.95,1797.79,145.94,719.52,116.89,2696.32,4232.2,4242.48,641.88,1839.83,728.38,818.21,1853.87,572.06,453.37,3022.4,0.0,0.0,0.0,0.0
655,7655.08,16219.38,2544.0,5739.93,1418.83,537.67,926.51,1215.01,220.39,905.21,1882.77,416.5,1770.37,143.71,708.55,115.1,2827.63,4438.3,4449.07,615.44,1764.05,698.38,784.51,1777.51,548.5,434.7,2897.91,0.0,0.0,0.0,0.0
656,8091.06,17143.11,2688.89,6066.83,1499.63,568.29,979.28,1284.21,232.94,956.76,1838.29,406.66,1728.55,140.31,691.81,112.39,3047.03,4782.68,4794.29,602.84,1727.92,684.07,768.44,1741.11,537.27,425.79,2838.56,0.0,0.0,0.0,0.0
657,8842.6,18735.46,2938.65,6630.35,1638.92,621.07,1070.24,1403.49,254.58,1045.63,1842.4,407.57,1732.41,140.63,693.36,112.64,3475.46,5455.15,5468.39,659.79,1891.15,748.7,841.03,1905.58,588.02,466.02,3106.71,0.0,0.0,0.0,0.0
658,9354.34,19819.73,3108.72,7014.07,1733.77,657.02,1132.18,1484.72,269.31,1106.14,1962.01,434.03,1844.88,149.76,738.37,119.95,3695.1,5799.91,5813.99,714.09,2046.79,810.31,910.25,2062.41,636.41,504.37,3362.38,0.0,0.0,0.0,0.0
659,9707.38,20567.74,3226.04,7278.78,1799.21,681.81,1174.91,1540.75,279.48,1147.89,2057.7,455.2,1934.86,157.06,774.38,125.8,3824.72,6003.35,6017.93,735.42,2107.93,834.52,937.44,2124.02,655.42,519.44,3462.82,0.0,0.0,0.0,0.0
660,9717.62,20589.44,3229.45,7286.46,1801.11,682.53,1176.15,1542.38,279.77,1149.1,2119.37,468.84,1992.85,161.77,797.59,129.57,3872.75,6078.75,6093.5,754.49,2162.59,856.16,961.74,2179.09,672.42,532.91,3552.61,0.0,0.0,0.0,0.0
661,9672.78,20494.42,3214.54,7252.83,1792.79,679.38,1170.72,1535.26,278.48,1143.8,2110.03,466.77,1984.07,161.06,794.07,129.0,3686.17,5785.89,5799.94,749.64,2148.69,850.66,955.56,2165.09,668.1,529.48,3529.78,0.0,0.0,0.0,0.0
662,9975.03,21134.83,3314.99,7479.47,1848.81,700.61,1207.3,1583.23,287.18,1179.54,2073.4,458.67,1949.62,158.26,780.29,126.76,4022.16,6313.26,6328.59,728.11,2086.99,826.23,928.13,2102.92,648.91,514.28,3428.43,0.0,0.0,0.0,0.0
663,10204.59,21621.21,3391.28,7651.6,1891.36,716.74,1235.09,1619.67,293.79,1206.68,2133.2,471.9,2005.86,162.83,802.8,130.42,4192.32,6580.35,6596.33,745.89,2137.95,846.4,950.78,2154.26,664.76,526.83,3512.13,0.0,0.0,0.0,0.0
664,10269.91,21759.62,3412.99,7700.58,1903.47,721.32,1242.99,1630.04,295.67,1214.41,2214.69,489.93,2082.48,169.04,833.46,135.4,4193.77,6582.62,6598.61,758.62,2174.45,860.85,967.02,2191.04,676.11,535.83,3572.09,0.0,0.0,0.0,0.0
665,10176.94,21562.63,3382.09,7630.87,1886.24,714.79,1231.74,1615.28,292.99,1203.42,2232.63,493.9,2099.35,170.41,840.21,136.49,4146.46,6508.37,6524.17,751.84,2154.99,853.15,958.37,2171.44,670.06,531.03,3540.13,0.0,0.0,0.0,0.0
666,9598.44,20336.92,3189.84,7197.09,1779.02,674.16,1161.72,1523.46,276.34,1135.01,2188.52,484.14,2057.88,167.05,823.61,133.8,3872.27,6077.99,6092.74,722.04,2069.58,819.33,920.38,2085.37,643.5,509.99,3399.82,0.0,0.0,0.0,0.0
667,8931.88,18924.63,2968.32,6697.3,1655.47,627.35,1081.05,1417.66,257.15,1056.19,2072.28,458.42,1948.57,158.17,779.87,126.69,3500.32,5494.17,5507.51,663.99,1903.2,753.47,846.39,1917.72,591.76,468.99,3126.49,0.0,0.0,0.0,0.0
668,8779.53,18601.82,2917.69,6583.06,1627.23,616.64,1062.61,1393.48,252.76,1038.17,2016.21,446.02,1895.85,153.9,758.77,123.26,3267.4,5128.58,5141.03,683.25,1958.41,775.32,870.94,1973.35,608.93,482.59,3217.19,0.0,0.0,0.0,0.0
669,9559.12,20253.61,3176.77,7167.61,1771.73,671.4,1156.96,1517.22,275.21,1130.36,2112.65,467.35,1986.53,161.26,795.06,129.16,3474.73,5454.01,5467.25,709.5,2033.63,805.1,904.4,2049.15,632.32,501.13,3340.77,0.0,0.0,0.0,0.0
670,9892.3,20959.54,3287.5,7417.44,1833.48,694.8,1197.29,1570.1,284.8,1169.76,2178.81,481.99,2048.74,166.31,819.96,133.2,3759.79,5901.44,5915.77,710.27,2035.86,805.98,905.38,2051.39,633.01,501.68,3344.42,0.0,0.0,0.0,0.0
